date,time,p_open,p_high,p_low,p_close,volumn,oi
20181109,14:09:00,99.93,99.94,99.93,99.94,4,1809
20181109,14:10:00,99.94,99.94,99.94,99.94,1,1808
20181109,14:11:00,99.93,99.93,99.93,99.93,2,1809
20181109,14:19:00,99.93,99.93,99.925,99.925,2,1811
20181109,14:24:00,99.93,99.93,99.93,99.93,1,1811
20181109,14:27:00,99.92,99.92,99.92,99.92,2,1811
20181109,14:29:00,99.935,99.935,99.925,99.925,4,1811
20181109,14:31:00,99.935,99.94,99.935,99.94,3,1808
20181109,14:32:00,99.925,99.925,99.925,99.925,3,1811
20181109,14:33:00,99.935,99.945,99.935,99.945,6,1805
20181109,14:34:00,99.93,99.93,99.93,99.93,2,1807
20181109,14:37:00,99.93,99.95,99.93,99.93,21,1799
20181109,14:38:00,99.925,99.925,99.925,99.925,2,1801
20181109,14:43:00,99.92,99.92,99.92,99.92,2,1801
20181109,14:48:00,99.92,99.92,99.92,99.92,2,1801
20181109,14:50:00,99.92,99.92,99.915,99.915,24,1778
20181109,14:51:00,99.915,99.915,99.915,99.915,1,1778
20181109,14:54:00,99.9,99.9,99.89,99.89,49,1741
20181109,14:55:00,99.905,99.905,99.905,99.905,1,1741
20181109,14:56:00,99.905,99.905,99.905,99.905,1,1741
20181109,14:57:00,99.905,99.905,99.9,99.9,3,1742
20181109,14:59:00,99.9,99.9,99.895,99.895,3,1742
20181109,15:03:00,99.9,99.9,99.9,99.9,1,1741
20181109,15:05:00,99.895,99.895,99.895,99.895,1,1741
20181109,15:10:00,99.895,99.895,99.895,99.895,1,1741
20181109,15:12:00,99.9,99.9,99.9,99.9,2,1741
20181109,15:14:00,99.9,99.9,99.9,99.9,1,1741
20181112,09:16:00,99.92,99.92,99.92,99.92,1,1742
20181112,09:18:00,99.9,99.9,99.9,99.9,1,1742
20181112,09:20:00,99.9,99.9,99.9,99.9,1,1742
20181112,09:24:00,99.885,99.885,99.885,99.885,1,1742
20181112,09:26:00,99.89,99.89,99.89,99.89,1,1743
20181112,09:30:00,99.895,99.895,99.895,99.895,1,1742
20181112,09:31:00,99.9,99.905,99.9,99.905,8,1741
20181112,09:34:00,99.89,99.89,99.89,99.89,1,1741
20181112,09:45:00,99.89,99.89,99.89,99.89,1,1740
20181112,09:51:00,99.9,99.9,99.9,99.9,1,1739
20181112,09:56:00,99.905,99.905,99.905,99.905,2,1740
20181112,09:57:00,99.91,99.91,99.91,99.91,1,1740
20181112,10:04:00,99.9,99.9,99.9,99.9,1,1739
20181112,10:05:00,99.9,99.9,99.9,99.9,2,1739
20181112,10:11:00,99.9,99.9,99.9,99.9,2,1740
20181112,10:15:00,99.9,99.9,99.9,99.9,2,1739
20181112,10:24:00,99.9,99.9,99.895,99.895,3,1736
20181112,10:27:00,99.895,99.895,99.895,99.895,1,1735
20181112,10:28:00,99.9,99.9,99.9,99.9,1,1736
20181112,10:29:00,99.895,99.895,99.895,99.895,1,1735
20181112,10:31:00,99.895,99.895,99.895,99.895,15,1720
20181112,10:37:00,99.895,99.895,99.895,99.895,1,1719
20181112,10:41:00,99.905,99.905,99.905,99.905,1,1719
20181112,10:43:00,99.905,99.905,99.905,99.905,2,1719
20181112,10:44:00,99.905,99.905,99.905,99.905,2,1720
20181112,10:45:00,99.905,99.905,99.905,99.905,1,1720
20181112,10:47:00,99.905,99.905,99.905,99.905,1,1720
20181112,10:50:00,99.9,99.9,99.9,99.9,2,1720
20181112,10:51:00,99.895,99.895,99.895,99.895,1,1719
20181112,11:07:00,99.89,99.89,99.885,99.885,2,1717
20181112,11:09:00,99.895,99.895,99.895,99.895,1,1718
20181112,11:12:00,99.89,99.89,99.89,99.89,1,1718
20181112,11:21:00,99.885,99.885,99.885,99.885,2,1719
20181112,13:01:00,99.88,99.88,99.88,99.88,2,1719
20181112,13:26:00,99.89,99.89,99.89,99.89,1,1719
20181112,13:27:00,99.895,99.895,99.895,99.895,3,1717
20181112,13:30:00,99.895,99.895,99.895,99.895,4,1715
20181112,13:31:00,99.895,99.9,99.895,99.9,6,1715
20181112,13:32:00,99.9,99.9,99.9,99.9,5,1713
20181112,13:33:00,99.9,99.9,99.9,99.9,5,1708
20181112,13:34:00,99.905,99.905,99.905,99.905,10,1698
20181112,13:35:00,99.91,99.91,99.91,99.91,10,1689
20181112,13:36:00,99.9,99.9,99.9,99.9,1,1689
20181112,13:37:00,99.895,99.895,99.895,99.895,2,1690
