date,time,p_open,p_high,p_low,p_close,volumn,oi
20170818,10:41:00,23095,23100,23095,23100,42,9224
20170818,10:42:00,23100,23105,23100,23100,68,9228
20170818,10:43:00,23100,23100,23095,23100,66,9220
20170818,10:44:00,23100,23100,23095,23095,42,9220
20170818,10:45:00,23095,23095,23085,23090,54,9208
20170818,10:46:00,23090,23090,23080,23080,68,9210
20170818,10:47:00,23080,23085,23080,23080,64,9226
20170818,10:48:00,23085,23090,23080,23085,34,9220
20170818,10:49:00,23085,23085,23080,23085,30,9234
20170818,10:50:00,23085,23090,23085,23085,24,9232
20170818,10:51:00,23090,23100,23090,23095,48,9212
20170818,10:52:00,23095,23095,23090,23090,38,9206
20170818,10:53:00,23095,23095,23080,23080,102,9156
20170818,10:54:00,23085,23085,23080,23085,182,9112
20170818,10:55:00,23085,23085,23060,23060,168,9096
20170818,10:56:00,23065,23075,23010,23045,618,9080
20170818,10:57:00,23045,23060,23040,23050,204,9086
20170818,10:58:00,23050,23070,23050,23065,172,9058
20170818,10:59:00,23065,23080,23065,23070,112,9060
20170818,11:00:00,23070,23075,23070,23070,18,9052
20170818,11:01:00,23070,23070,23060,23065,102,9092
20170818,11:02:00,23060,23065,23060,23060,76,9082
20170818,11:03:00,23055,23070,23055,23065,44,9066
20170818,11:04:00,23065,23075,23065,23075,70,9072
20170818,11:05:00,23075,23080,23075,23080,56,9042
20170818,11:06:00,23085,23095,23085,23090,140,8964
20170818,11:07:00,23095,23105,23090,23105,404,8780
20170818,11:08:00,23100,23110,23100,23110,512,8834
20170818,11:09:00,23110,23110,23095,23095,86,8848
20170818,11:10:00,23095,23095,23090,23095,66,8840
20170818,11:11:00,23100,23100,23095,23095,46,8844
20170818,11:12:00,23095,23100,23095,23100,96,8880
20170818,11:13:00,23095,23105,23095,23100,58,8896
20170818,11:14:00,23100,23105,23100,23105,78,8896
20170818,11:15:00,23105,23105,23100,23100,32,8892
20170818,11:16:00,23100,23100,23095,23095,12,8894
20170818,11:17:00,23095,23095,23090,23095,44,8916
20170818,11:18:00,23090,23095,23080,23085,176,8894
20170818,11:19:00,23085,23085,23075,23075,116,8926
20170818,11:20:00,23070,23080,23070,23080,72,8952
20170818,11:21:00,23075,23075,23040,23060,284,8974
20170818,11:22:00,23065,23065,23035,23045,338,9094
20170818,11:23:00,23045,23050,23030,23040,324,9138
20170818,11:24:00,23045,23045,23010,23025,780,9488
20170818,11:25:00,23025,23045,23025,23035,288,9544
20170818,11:26:00,23045,23055,23040,23055,262,9456
20170818,11:27:00,23055,23055,23035,23050,108,9484
20170818,11:28:00,23050,23055,23045,23050,176,9336
20170818,11:29:00,23050,23060,23045,23060,106,9286
20170818,13:30:00,23065,23070,23060,23060,142,9272
20170818,13:31:00,23065,23065,23060,23060,230,9312
20170818,13:32:00,23060,23075,23060,23075,112,9318
20170818,13:33:00,23075,23075,23065,23065,80,9324
20170818,13:34:00,23065,23070,23065,23070,84,9330
20170818,13:35:00,23065,23080,23065,23080,34,9306
20170818,13:36:00,23075,23090,23075,23080,220,9220
20170818,13:37:00,23090,23100,23085,23095,126,9180
20170818,13:38:00,23095,23100,23090,23090,206,9174
20170818,13:39:00,23095,23095,23090,23095,190,9148
20170818,13:40:00,23095,23095,23085,23090,86,9142
20170818,13:41:00,23095,23105,23090,23090,234,9072
20170818,13:42:00,23095,23095,23080,23080,188,8970
20170818,13:43:00,23090,23095,23080,23095,46,8954
20170818,13:44:00,23100,23100,23090,23100,200,8852
20170818,13:45:00,23095,23105,23095,23100,138,8846
20170818,13:46:00,23100,23120,23100,23110,640,8834
20170818,13:47:00,23110,23120,23105,23115,278,8782
20170818,13:48:00,23120,23130,23115,23120,274,8810
20170818,13:49:00,23130,23130,23100,23105,184,8790
20170818,13:50:00,23110,23130,23110,23130,264,8806
20170818,13:51:00,23135,23145,23130,23135,198,8754
20170818,13:52:00,23135,23135,23115,23120,100,8766
20170818,13:53:00,23120,23120,23110,23115,64,8760
20170818,13:54:00,23110,23120,23105,23105,128,8728
20170818,13:55:00,23105,23115,23105,23110,72,8686
20170818,13:56:00,23110,23110,23105,23105,44,8670
20170818,13:57:00,23105,23105,23090,23100,254,8512
20170818,13:58:00,23095,23100,23095,23095,38,8508
20170818,13:59:00,23095,23105,23095,23095,30,8492
20170818,14:00:00,23100,23100,23090,23095,118,8490
20170818,14:01:00,23095,23095,23075,23080,164,8438
20170818,14:02:00,23080,23085,23070,23085,300,8432
20170818,14:03:00,23090,23090,23080,23090,26,8438
20170818,14:04:00,23095,23095,23070,23075,166,8430
20170818,14:05:00,23075,23085,23070,23085,46,8412
20170818,14:06:00,23085,23095,23080,23095,48,8416
20170818,14:07:00,23095,23095,23090,23090,124,8394
20170818,14:08:00,23090,23095,23070,23075,120,8440
20170818,14:09:00,23080,23085,23080,23080,48,8448
20170818,14:10:00,23090,23090,23075,23080,52,8428
20170818,14:11:00,23080,23085,23075,23085,38,8414
20170818,14:12:00,23080,23085,23080,23085,38,8398
20170818,14:13:00,23085,23090,23085,23090,40,8372
20170818,14:14:00,23090,23095,23090,23095,12,8372
20170818,14:15:00,23100,23115,23095,23115,248,8394
20170818,14:16:00,23115,23120,23105,23120,124,8434
20170818,14:17:00,23120,23120,23100,23100,170,8410
20170818,14:18:00,23100,23100,23095,23095,86,8394
20170818,14:19:00,23095,23100,23095,23100,30,8370
20170818,14:20:00,23095,23110,23090,23110,104,8368
20170818,14:21:00,23110,23110,23100,23110,32,8350
20170818,14:22:00,23105,23105,23100,23100,42,8368
20170818,14:23:00,23095,23110,23095,23110,38,8348
20170818,14:24:00,23100,23110,23100,23105,16,8350
20170818,14:25:00,23105,23105,23095,23095,38,8332
20170818,14:26:00,23090,23090,23080,23080,134,8300
20170818,14:27:00,23080,23090,23080,23090,66,8292
20170818,14:28:00,23090,23090,23045,23055,326,8288
20170818,14:29:00,23055,23095,23050,23080,190,8234
20170818,14:30:00,23080,23090,23080,23080,90,8242
20170818,14:31:00,23080,23095,23080,23095,40,8246
20170818,14:32:00,23095,23095,23085,23085,22,8240
20170818,14:33:00,23085,23090,23085,23090,26,8226
20170818,14:34:00,23090,23090,23085,23090,38,8210
20170818,14:35:00,23085,23085,23070,23070,50,8196
20170818,14:36:00,23075,23075,23070,23070,64,8176
20170818,14:37:00,23070,23085,23070,23085,38,8154
20170818,14:38:00,23080,23090,23080,23090,28,8146
20170818,14:39:00,23085,23085,23075,23075,44,8130
20170818,14:40:00,23075,23075,23070,23070,12,8126
20170818,14:41:00,23075,23075,23070,23075,76,8108
20170818,14:42:00,23085,23090,23080,23080,88,8148
20170818,14:43:00,23075,23105,23075,23095,192,8210
20170818,14:44:00,23095,23115,23095,23110,228,8246
20170818,14:45:00,23110,23110,23085,23085,90,8196
20170818,14:46:00,23085,23090,23080,23080,100,8170
20170818,14:47:00,23085,23090,23085,23085,62,8166
20170818,14:48:00,23085,23085,23080,23080,20,8158
20170818,14:49:00,23080,23085,23080,23080,38,8140
20170818,14:50:00,23080,23080,23065,23065,208,8060
20170818,14:51:00,23065,23070,23055,23065,206,7994
20170818,14:52:00,23065,23070,23065,23065,118,7958
20170818,14:53:00,23060,23065,23055,23060,198,7840
20170818,14:54:00,23055,23060,23040,23040,224,7820
20170818,14:55:00,23040,23050,23025,23045,370,7848
20170818,14:56:00,23035,23045,23030,23045,198,7772
20170818,14:57:00,23045,23055,23045,23055,120,7726
20170818,14:58:00,23055,23075,23050,23075,188,7654
20170818,14:59:00,23080,23080,23050,23050,174,7634
20170821,09:00:00,23010,23040,23000,23020,178,8142
20170821,09:01:00,23020,23030,23020,23025,132,8158
20170821,09:02:00,23025,23030,23020,23025,134,8110
20170821,09:03:00,23030,23035,23025,23035,130,8028
20170821,09:04:00,23035,23040,23035,23040,98,8034
20170821,09:05:00,23040,23040,23025,23025,96,7974
20170821,09:06:00,23025,23040,23025,23035,58,7950
20170821,09:07:00,23040,23045,23040,23040,60,7966
20170821,09:08:00,23040,23040,23035,23040,40,7964
20170821,09:09:00,23035,23035,23030,23030,46,7964
20170821,09:10:00,23025,23025,23010,23010,90,7956
20170821,09:11:00,23010,23010,22980,22990,298,8006
20170821,09:12:00,22990,23000,22985,22995,64,8022
20170821,09:13:00,23000,23015,23000,23010,124,8036
20170821,09:14:00,23010,23015,23010,23015,64,8064
20170821,09:15:00,23015,23030,23015,23030,68,8070
20170821,09:16:00,23025,23035,23025,23030,86,8072
20170821,09:17:00,23030,23035,23025,23035,30,8086
20170821,09:18:00,23030,23035,23025,23025,72,8096
20170821,09:19:00,23025,23035,23025,23025,94,8086
20170821,09:20:00,23030,23035,23025,23035,32,8080
20170821,09:21:00,23035,23040,23035,23035,58,8078
20170821,09:22:00,23035,23035,23030,23030,16,8070
20170821,09:23:00,23030,23035,23030,23030,34,8074
20170821,09:24:00,23030,23035,23030,23035,20,8062
20170821,09:25:00,23035,23035,23030,23035,56,8062
20170821,09:26:00,23030,23035,23030,23035,34,8060
20170821,09:27:00,23035,23040,23035,23040,58,8058
20170821,09:28:00,23035,23040,23030,23030,76,8030
20170821,09:29:00,23030,23035,23025,23030,76,8024
20170821,09:30:00,23035,23040,23030,23030,110,8026
20170821,09:31:00,23035,23035,23030,23030,26,8022
20170821,09:32:00,23035,23045,23035,23045,292,8070
20170821,09:33:00,23045,23050,23040,23040,324,8026
20170821,09:34:00,23040,23045,23035,23040,42,8014
20170821,09:35:00,23040,23045,23040,23045,24,8008
20170821,09:36:00,23045,23050,23045,23050,76,8004
20170821,09:37:00,23060,23060,23050,23050,284,8040
20170821,09:38:00,23055,23055,23035,23035,114,8034
20170821,09:39:00,23035,23045,23025,23025,200,8072
20170821,09:40:00,23030,23035,23010,23020,152,8074
20170821,09:41:00,23030,23030,23015,23025,50,8090
20170821,09:42:00,23025,23025,23015,23015,60,8112
20170821,09:43:00,23015,23030,23015,23030,94,8170
20170821,09:44:00,23030,23040,23025,23030,104,8220
20170821,09:45:00,23025,23025,23025,23025,26,8238
20170821,09:46:00,23020,23020,23015,23015,74,8292
20170821,09:47:00,23015,23015,23000,23010,204,8408
20170821,09:48:00,23000,23005,22990,22995,124,8492
20170821,09:49:00,22990,23000,22990,22990,204,8502
20170821,09:50:00,22990,22995,22990,22995,74,8546
20170821,09:51:00,22995,22995,22990,22995,74,8564
20170821,09:52:00,23000,23000,22995,22995,10,8574
20170821,09:53:00,22995,23000,22995,23000,42,8574
20170821,09:54:00,23000,23000,22995,23000,60,8590
20170821,09:55:00,23000,23015,23000,23010,66,8574
20170821,09:56:00,23010,23010,23005,23005,32,8574
20170821,09:57:00,23005,23015,23005,23015,42,8572
20170821,09:58:00,23015,23015,23010,23010,28,8556
20170821,09:59:00,23010,23015,23010,23015,30,8560
20170821,10:00:00,23010,23010,23005,23010,88,8526
20170821,10:01:00,23010,23010,22995,22995,26,8522
20170821,10:02:00,23000,23000,22995,22995,12,8522
20170821,10:03:00,23000,23000,22995,22995,66,8516
20170821,10:04:00,22995,22995,22990,22990,122,8464
20170821,10:05:00,22990,22995,22990,22990,44,8476
20170821,10:06:00,22990,23000,22990,23000,30,8498
20170821,10:07:00,23000,23000,22995,22995,18,8504
20170821,10:08:00,22995,23000,22995,23000,48,8524
20170821,10:09:00,23000,23010,23000,23010,16,8532
20170821,10:10:00,23005,23005,23005,23005,2,8532
20170821,10:11:00,23010,23010,23000,23005,28,8548
20170821,10:12:00,23005,23005,23005,23005,2,8548
20170821,10:13:00,23005,23005,23005,23005,2,8546
20170821,10:14:00,23005,23005,23000,23000,36,8538
20170821,10:30:00,23000,23000,22990,22990,62,8572
20170821,10:31:00,22995,23000,22995,22995,18,8578
20170821,10:32:00,23000,23005,23000,23005,38,8604
20170821,10:33:00,23010,23015,23010,23015,48,8606
20170821,10:34:00,23015,23020,23015,23020,44,8592
20170821,10:35:00,23020,23020,23015,23015,36,8582
20170821,10:36:00,23015,23020,23010,23010,20,8588
20170821,10:37:00,23010,23010,23005,23005,30,8582
20170821,10:38:00,23000,23005,23000,23000,8,8582
20170821,10:39:00,23000,23005,23000,23005,22,8598
20170821,10:40:00,23010,23010,23000,23000,6,8594
20170821,10:41:00,23005,23025,23005,23025,86,8596
20170821,10:42:00,23020,23035,23020,23030,120,8532
20170821,10:43:00,23030,23030,23020,23020,46,8542
20170821,10:44:00,23020,23030,23020,23025,16,8532
20170821,10:45:00,23030,23035,23030,23030,40,8544
20170821,10:46:00,23030,23035,23025,23025,34,8548
20170821,10:47:00,23025,23035,23025,23035,92,8530
20170821,10:48:00,23035,23035,23020,23025,90,8516
20170821,10:49:00,23030,23030,23025,23025,12,8518
20170821,10:50:00,23025,23030,23025,23030,38,8522
20170821,10:51:00,23025,23030,23025,23025,24,8524
20170821,10:52:00,23020,23025,23015,23015,26,8524
20170821,10:53:00,23015,23020,23010,23015,26,8522
20170821,10:54:00,23015,23020,23015,23020,34,8510
20170821,10:55:00,23020,23020,23015,23015,12,8506
20170821,10:56:00,23020,23020,23015,23020,12,8504
20170821,10:57:00,23025,23025,23020,23020,16,8508
20170821,10:58:00,23020,23030,23020,23025,24,8500
20170821,10:59:00,23030,23030,23030,23030,36,8490
20170821,11:00:00,23035,23035,23020,23020,82,8480
20170821,11:01:00,23020,23025,23020,23025,50,8472
20170821,11:02:00,23025,23025,23025,23025,6,8472
20170821,11:03:00,23020,23025,23020,23020,50,8492
20170821,11:04:00,23020,23020,23020,23020,6,8488
20170821,11:05:00,23025,23025,23015,23015,46,8482
20170821,11:06:00,23020,23030,23020,23030,34,8486
20170821,11:07:00,23030,23050,23030,23045,198,8466
20170821,11:08:00,23050,23060,23045,23050,456,8480
20170821,11:09:00,23045,23050,23030,23030,76,8474
20170821,11:10:00,23030,23035,23030,23035,54,8448
20170821,11:11:00,23035,23035,23030,23030,14,8436
20170821,11:12:00,23030,23035,23030,23035,36,8404
20170821,11:13:00,23035,23035,23030,23030,34,8418
20170821,11:14:00,23030,23030,23030,23030,8,8426
20170821,11:15:00,23025,23025,23025,23025,20,8418
20170821,11:16:00,23020,23020,23010,23010,72,8406
20170821,11:17:00,23015,23015,23015,23015,38,8390
20170821,11:18:00,23010,23015,23005,23010,92,8368
20170821,11:19:00,23015,23015,23010,23010,10,8372
20170821,11:20:00,23010,23015,23010,23015,36,8370
20170821,11:21:00,23020,23020,23020,23020,2,8370
20170821,11:22:00,23020,23020,23020,23020,2,8370
20170821,11:23:00,23015,23015,23005,23005,58,8356
20170821,11:24:00,23005,23010,23005,23005,38,8354
20170821,11:25:00,23000,23000,22990,22995,228,8344
20170821,11:26:00,22995,23000,22995,22995,124,8356
20170821,11:27:00,22995,22995,22985,22995,168,8416
20170821,11:28:00,22995,22995,22990,22990,14,8424
20170821,11:29:00,22995,22995,22990,22995,36,8410
20170821,13:30:00,23000,23005,22995,23005,122,8340
20170821,13:31:00,23005,23010,23005,23005,24,8324
20170821,13:32:00,23005,23015,23005,23015,24,8332
20170821,13:33:00,23015,23015,23010,23010,26,8344
20170821,13:34:00,23010,23010,23000,23000,42,8336
20170821,13:35:00,22995,23000,22990,22990,36,8342
20170821,13:36:00,22990,23005,22990,23005,44,8352
20170821,13:37:00,23000,23000,22985,22985,100,8388
20170821,13:38:00,22990,23000,22985,23000,60,8400
20170821,13:39:00,23000,23000,22990,22990,38,8400
20170821,13:40:00,22990,22995,22985,22995,20,8406
20170821,13:41:00,22995,22995,22995,22995,16,8402
20170821,13:42:00,22995,22995,22995,22995,10,8400
20170821,13:43:00,22995,23000,22995,22995,38,8392
20170821,13:44:00,22995,22995,22990,22990,56,8424
20170821,13:45:00,22985,22995,22970,22970,204,8484
20170821,13:46:00,22975,22975,22970,22975,98,8510
20170821,13:47:00,22970,22980,22970,22975,72,8536
20170821,13:48:00,22975,22980,22970,22980,46,8548
20170821,13:49:00,22980,22985,22980,22985,22,8550
20170821,13:50:00,22985,22990,22985,22990,86,8544
20170821,13:51:00,22985,22985,22980,22985,62,8548
20170821,13:52:00,22980,22990,22980,22990,36,8574
20170821,13:53:00,22990,22990,22990,22990,14,8572
20170821,13:54:00,22990,22990,22985,22985,22,8574
20170821,13:55:00,22985,22985,22980,22980,64,8594
20170821,13:56:00,22975,22980,22975,22980,38,8604
20170821,13:57:00,22975,22985,22975,22980,50,8606
20170821,13:58:00,22985,22990,22985,22990,34,8590
20170821,13:59:00,22995,22995,22990,22995,20,8586
20170821,14:00:00,22990,22990,22985,22985,22,8584
20170821,14:01:00,22980,22980,22975,22980,26,8588
20170821,14:02:00,22980,22990,22975,22990,36,8566
20170821,14:03:00,22990,22990,22980,22980,20,8572
20170821,14:04:00,22980,22985,22980,22980,10,8574
20170821,14:05:00,22985,22985,22980,22980,26,8558
20170821,14:06:00,22980,22980,22980,22980,28,8566
20170821,14:07:00,22980,22985,22980,22985,40,8576
20170821,14:08:00,22990,22995,22990,22995,50,8568
20170821,14:09:00,23000,23010,22995,22995,82,8528
20170821,14:10:00,23000,23005,22995,22995,34,8522
20170821,14:12:00,22990,22995,22990,22995,28,8520
20170821,14:14:00,23000,23000,23000,23000,2,8520
20170821,14:15:00,23000,23000,23000,23000,2,8520
20170821,14:16:00,22995,23000,22995,23000,18,8510
20170821,14:17:00,23000,23000,23000,23000,16,8502
20170821,14:18:00,23000,23000,22995,23000,14,8510
20170821,14:19:00,23000,23000,22995,22995,22,8528
20170821,14:20:00,22990,23000,22990,22995,20,8534
20170821,14:21:00,22985,22985,22975,22980,58,8532
20170821,14:22:00,22980,22980,22975,22975,34,8526
20170821,14:23:00,22980,22985,22975,22985,58,8532
20170821,14:24:00,22990,22990,22985,22990,16,8532
20170821,14:25:00,22990,22995,22990,22990,18,8534
20170821,14:26:00,22990,22990,22990,22990,6,8538
20170821,14:27:00,22995,22995,22995,22995,2,8540
20170821,14:28:00,22990,22990,22985,22990,12,8544
20170821,14:29:00,22985,22990,22985,22985,10,8546
20170821,14:30:00,22985,22990,22985,22985,12,8548
20170821,14:31:00,22985,22985,22985,22985,10,8546
20170821,14:32:00,22980,22990,22980,22990,26,8546
20170821,14:33:00,22990,22990,22980,22980,26,8558
20170821,14:34:00,22985,22985,22975,22980,62,8604
20170821,14:35:00,22985,22985,22980,22985,10,8610
20170821,14:36:00,22985,22985,22980,22980,16,8608
20170821,14:37:00,22985,22985,22980,22985,12,8610
20170821,14:38:00,22985,22990,22985,22985,6,8606
20170821,14:40:00,22990,22990,22975,22980,42,8596
20170821,14:41:00,22980,22980,22975,22980,28,8594
20170821,14:42:00,22980,22980,22980,22980,18,8578
20170821,14:43:00,22980,22980,22975,22980,20,8570
20170821,14:44:00,22980,22990,22980,22985,70,8556
20170821,14:45:00,22990,22990,22980,22980,6,8556
20170821,14:46:00,22985,22985,22985,22985,6,8550
20170821,14:47:00,22975,22975,22975,22975,46,8564
20170821,14:48:00,22975,22980,22975,22980,46,8582
20170821,14:49:00,22980,22980,22980,22980,18,8598
20170821,14:50:00,22980,22980,22975,22980,26,8598
20170821,14:51:00,22980,22980,22975,22975,50,8586
20170821,14:52:00,22975,22975,22975,22975,4,8586
20170821,14:53:00,22975,22975,22970,22975,72,8628
20170821,14:54:00,22975,22975,22970,22970,66,8636
20170821,14:55:00,22975,22975,22955,22960,268,8752
20170821,14:56:00,22965,22980,22965,22980,160,8672
20170821,14:57:00,22980,22990,22980,22985,142,8580
20170821,14:58:00,22985,22990,22980,22985,36,8544
20170821,14:59:00,22980,22990,22980,22985,94,8476
20170822,09:00:00,23030,23045,23030,23045,38,8294
20170822,09:01:00,23045,23050,23045,23045,30,8290
20170822,09:02:00,23050,23060,23050,23055,62,8276
20170822,09:03:00,23055,23055,23045,23045,70,8248
20170822,09:04:00,23045,23050,23045,23050,82,8216
20170822,09:05:00,23045,23050,23045,23050,12,8212
20170822,09:06:00,23050,23050,23040,23040,44,8204
20170822,09:07:00,23035,23035,23025,23030,42,8200
20170822,09:08:00,23030,23030,23025,23025,14,8196
20170822,09:09:00,23025,23025,23025,23025,6,8198
20170822,09:10:00,23025,23025,23020,23020,36,8192
20170822,09:11:00,23020,23020,23000,23005,112,8134
20170822,09:12:00,23005,23010,23005,23005,22,8142
20170822,09:13:00,23010,23015,23010,23015,38,8148
20170822,09:14:00,23015,23015,23015,23015,2,8148
20170822,09:15:00,23015,23015,23010,23010,16,8162
20170822,09:16:00,23010,23010,23010,23010,42,8160
20170822,09:17:00,23005,23010,23005,23010,10,8154
20170822,09:18:00,23005,23010,23000,23005,92,8132
20170822,09:19:00,23005,23005,23005,23005,18,8122
20170822,09:20:00,23005,23005,23005,23005,12,8124
20170822,09:21:00,23005,23005,23000,23005,26,8126
20170822,09:22:00,23005,23010,23005,23005,56,8118
20170822,09:23:00,23010,23010,23005,23010,28,8116
20170822,09:24:00,23010,23010,23005,23010,44,8084
20170822,09:25:00,23010,23015,23005,23015,40,8084
20170822,09:26:00,23015,23020,23015,23015,22,8082
20170822,09:27:00,23010,23010,23010,23010,4,8080
20170822,09:28:00,23010,23010,23005,23010,24,8070
20170822,09:29:00,23005,23005,23000,23000,120,8038
20170822,09:30:00,23000,23010,23000,23010,22,8042
20170822,09:31:00,23010,23010,23005,23005,8,8036
20170822,09:32:00,23005,23005,23005,23005,4,8034
20170822,09:33:00,23005,23010,23005,23010,4,8032
20170822,09:34:00,23005,23015,23005,23005,24,8038
20170822,09:35:00,23005,23005,23000,23005,114,7956
20170822,09:36:00,23000,23000,23000,23000,58,7902
20170822,09:38:00,23005,23005,23005,23005,8,7900
20170822,09:39:00,23005,23010,23005,23005,10,7902
20170822,09:41:00,23010,23010,23010,23010,8,7904
20170822,09:42:00,23015,23015,23015,23015,4,7900
20170822,09:43:00,23015,23015,23015,23015,32,7888
20170822,09:44:00,23015,23015,23015,23015,8,7888
20170822,09:45:00,23020,23020,23020,23020,8,7888
20170822,09:46:00,23025,23025,23025,23025,6,7888
20170822,09:47:00,23025,23035,23025,23030,44,7872
20170822,09:48:00,23030,23035,23030,23035,12,7864
20170822,09:49:00,23035,23040,23025,23025,40,7862
20170822,09:50:00,23025,23030,23025,23030,14,7862
20170822,09:51:00,23035,23035,23035,23035,16,7860
20170822,09:52:00,23030,23030,23020,23025,20,7872
20170822,09:53:00,23025,23025,23025,23025,12,7876
20170822,09:54:00,23020,23020,23020,23020,10,7874
20170822,09:55:00,23020,23020,23020,23020,2,7874
20170822,09:56:00,23030,23030,23030,23030,12,7886
20170822,09:57:00,23030,23030,23030,23030,20,7906
20170822,09:58:00,23030,23030,23030,23030,2,7908
20170822,09:59:00,23030,23030,23030,23030,60,7884
20170822,10:00:00,23030,23030,23025,23025,6,7880
20170822,10:01:00,23025,23025,23025,23025,2,7880
20170822,10:02:00,23030,23035,23030,23035,20,7872
20170822,10:03:00,23035,23035,23030,23030,16,7860
20170822,10:04:00,23030,23035,23030,23035,4,7860
20170822,10:05:00,23035,23035,23035,23035,6,7856
20170822,10:06:00,23035,23035,23035,23035,2,7858
20170822,10:07:00,23035,23035,23035,23035,12,7856
20170822,10:09:00,23040,23040,23030,23030,8,7856
20170822,10:10:00,23030,23030,23030,23030,6,7856
